Ссылки,Код каспи,Код 1C,Наименование,Бренд,Поставщик,Продавец_1,Цена_1,Продавец_2,Цена_2,Продавец_3,Цена_3,Продавец_4,Цена_4,Продавец_5,Цена_5
https://kaspi.kz/shop/p/denzel-plechevoi-remen-96368-chernyi-103522796/?c=710000000,103522796,00000014267,DENZEL плечевой ремень 96368 черный,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,GMARKET KZ,1903.0,Qural-Saiman,1999.0,Perfecto linea,2000.0,TaranTool,2066.0,Торговый дом ТИЫН,2920.0
https://kaspi.kz/shop/p/denzel-rantsevyi-remen-96367-chernyi-zheltyi-103522754/?c=710000000,103522754,00000014266,"DENZEL ранцевый ремень 96367 черный, желтый",Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,4607.0,Qural-Saiman,4801.0,GMARKET KZ,4915.0,TaranTool,4940.0,Торговый дом ТИЫН,5260.0
https://kaspi.kz/shop/p/denzel-31545-10-m-107425308/?c=710000000,107425308,УТ-00001732,DENZEL 31545 10 м,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Qural-Saiman,3074.0,GMARKET KZ,3347.0,Торговый дом ТИЫН,3580.0,All Stroy,3850.0,Сеть магазинов TSSP,3860.0
https://kaspi.kz/shop/p/denzel-31525-10-m-108434348/?c=710000000,108434348,УТ-00001730,DENZEL 31525 10 м,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,5963.0,Qural-Saiman,7268.0,Торговый дом ТИЫН,7268.0,GMARKET KZ,9542.0,,
https://kaspi.kz/shop/p/denzel-31522-5-m-108434339/?c=710000000,108434339,УТ-00001727,DENZEL 31522 5 м,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Qural-Saiman,3286.0,ХОЗЯИН,3354.0,Проф Инструмент,3800.0,Торговый дом ТИЫН,3830.0,TaranTool,4384.0
https://kaspi.kz/shop/p/denzel-31523-5-m-108434337/?c=710000000,108434337,УТ-00001728,DENZEL 31523 5 м,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Qural-Saiman,4177.0,ХОЗЯИН,4317.0,Торговый дом ТИЫН,4925.0,ТД ИНСТРУМЕНТ,6095.0,GMARKET KZ,6908.0
https://kaspi.kz/shop/p/denzel-31524-8-m-108434345/?c=710000000,108434345,УТ-00001729,DENZEL 31524 8 м,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,5280.0,Qural-Saiman,6678.0,Торговый дом ТИЫН,6678.0,GMARKET KZ,8448.0,Home Tools,8600.0
https://kaspi.kz/shop/p/nasos-poverhnostnyi-denzel-gp1100c-27701282/?c=710000000,27701282,00000014461,Насос поверхностный DENZEL GP1100C,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,58529.0,ХОЗЯИН,58530.0,GMARKET KZ,58530.0,Qural-Saiman,58530.0,Торговый дом ТИЫН,58530.0
https://kaspi.kz/shop/p/denzel-72677-16x67-mm-103555376/?c=710000000,103555376,00000019473,DENZEL 72677 16x67 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,3519.0,TaranTool,3773.0,Qural-Saiman,4554.0,GMARKET KZ,5631.0,Торговый дом ТИЫН,5688.0
https://kaspi.kz/shop/p/denzel-72678-1-sht--103555635/?c=710000000,103555635,00000019474,"DENZEL 72678, 1 шт.",Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Qural-Saiman,2116.0,ХОЗЯИН,2117.0,Торговый дом ТИЫН,2415.0,GMARKET KZ,3389.0,МЕГАСТРОЙ АСТАНА DIY,3510.0
https://kaspi.kz/shop/p/denzel-72680-22x67-mm-103555269/?c=710000000,103555269,00000019476,DENZEL 72680 22x67 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Торговый дом ТИЫН,2000.0,Qural-Saiman,2910.0,AVTO-PARADISE,5000.0,,,,
https://kaspi.kz/shop/p/denzel-72681-25x67-mm-103555817/?c=710000000,103555817,00000019477,DENZEL 72681 25x67 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,GMARKET KZ,6362.0,TaranTool,6394.0,Qural-Saiman,6739.0,AVTO-PARADISE,9000.0,,
https://kaspi.kz/shop/p/denzel-72682-27x67-mm-103555273/?c=710000000,103555273,00000019478,DENZEL 72682 27x67 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,GMARKET KZ,1860.0,ХОЗЯИН,2325.0,Торговый дом ТИЫН,3082.0,Qural-Saiman,3450.0,AVTO-PARADISE,6000.0
https://kaspi.kz/shop/p/denzel-72683-30x67-mm-103555268/?c=710000000,103555268,00000019479,DENZEL 72683 30x67 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Сеть магазинов TSSP,7630.0,Qural-Saiman,7640.0,Проф Инструмент,7800.0,AVTO-PARADISE,10500.0,,
https://kaspi.kz/shop/p/denzel-72685-35x50-mm-103544877/?c=710000000,103544877,00000019481,DENZEL 72685 35x50 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,7428.0,Qural-Saiman,8724.0,Комфорт,9290.0,AVTO-PARADISE,12000.0,,
https://kaspi.kz/shop/p/denzel-72686-38x67-mm-103555497/?c=710000000,103555497,00000019482,DENZEL 72686 38x67 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,GMARKET KZ,2379.0,Qural-Saiman,2972.0,ХОЗЯИН,2973.0,МЕГАСТРОЙ АСТАНА DIY,4475.0,,
https://kaspi.kz/shop/p/denzel-72688-45x67-mm-103555271/?c=710000000,103555271,00000019484,DENZEL 72688 45x67 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,GMARKET KZ,2806.0,Qural-Saiman,3506.0,ХОЗЯИН,3507.0,Торговый дом ТИЫН,3632.0,TaranTool,5341.0
https://kaspi.kz/shop/p/denzel-726717-5x35-mm-103574046/?c=710000000,103574046,00000019560,DENZEL 726717 5x35 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Проф Инструмент,1800.0,Qural-Saiman,2105.0,Строймаркет ALTOR,2141.0,AVTO-PARADISE,3000.0,,
https://kaspi.kz/shop/p/denzel-72689-50x50-mm-103544880/?c=710000000,103544880,00000019485,DENZEL 72689 50x50 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,10523.0,GMARKET KZ,11225.0,Qural-Saiman,12025.0,Сеть магазинов TSSP,12955.0,AVTO-PARADISE,13000.0
https://kaspi.kz/shop/p/denzel-72690-55x67-mm-103555706/?c=710000000,103555706,00000019486,DENZEL 72690 55x67 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,GMARKET KZ,3414.0,Qural-Saiman,4266.0,ХОЗЯИН,4267.0,Торговый дом ТИЫН,4420.0,TaranTool,4575.0
https://kaspi.kz/shop/p/denzel-72691-60x67-mm-103555638/?c=710000000,103555638,00000019487,DENZEL 72691 60x67 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,GMARKET KZ,3717.0,Qural-Saiman,4645.0,ХОЗЯИН,4646.0,Торговый дом ТИЫН,4812.0,TaranTool,4981.0
https://kaspi.kz/shop/p/denzel-72695-75x50-mm-103544884/?c=710000000,103544884,00000019490,DENZEL 72695 75x50 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Проф Инструмент,13200.0,Крепыж,15000.0,ХОЗЯИН,17432.0,GMARKET KZ,18595.0,AVTO-PARADISE,18700.0
https://kaspi.kz/shop/p/denzel-72696-101317967/?c=710000000,101317967,00000019491,DENZEL 72696,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Проф Инструмент,14400.0,ХОЗЯИН,19047.0,GMARKET KZ,20317.0,Qural-Saiman,20488.0,Сеть магазинов TSSP,23445.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75171-5-sht-103653562/?c=710000000,103653562,00000020525,DENZEL шлифовальный лист 75171 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,624.0,GMARKET KZ,666.0,Q-SAIMAN,780.0,AVTO-PARADISE,1050.0,Торговый дом ТИЫН,2000.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75173-5-sht-103653622/?c=710000000,103653622,00000020527,DENZEL шлифовальный лист 75173 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,615.0,GMARKET KZ,657.0,Q-SAIMAN,900.0,AVTO-PARADISE,1050.0,Торговый дом ТИЫН,2000.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75175-5-sht-103653628/?c=710000000,103653628,00000020529,DENZEL шлифовальный лист 75175 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,603.0,GMARKET KZ,644.0,AVTO-PARADISE,1050.0,Qural-Saiman,1069.0,Торговый дом ТИЫН,2000.0
https://kaspi.kz/shop/p/denzel-shlifoval-naja-lenta-v-rulone-75177-5-sht-103624693/?c=710000000,103624693,00000020531,DENZEL шлифовальная лента в рулоне 75177 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,615.0,GMARKET KZ,656.0,Q-SAIMAN,980.0,AVTO-PARADISE,1050.0,Home Tools,1200.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75179-5-sht-103623724/?c=710000000,103623724,00000020533,DENZEL шлифовальный лист 75179 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,602.0,GMARKET KZ,643.0,AVTO-PARADISE,1050.0,Qural-Saiman,1799.0,Торговый дом ТИЫН,2000.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75181-5-sht-103623934/?c=710000000,103623934,00000020535,DENZEL шлифовальный лист 75181 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,609.0,GMARKET KZ,650.0,AVTO-PARADISE,1050.0,Торговый дом ТИЫН,2000.0,Qural-Saiman,2329.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75183-5-sht-103624597/?c=710000000,103624597,00000020537,DENZEL шлифовальный лист 75183 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,600.0,GMARKET KZ,641.0,AVTO-PARADISE,1050.0,Торговый дом ТИЫН,2000.0,Qural-Saiman,2349.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75185-5-sht-103624545/?c=710000000,103624545,00000020539,DENZEL шлифовальный лист 75185 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,600.0,GMARKET KZ,640.0,Q-SAIMAN,757.0,AVTO-PARADISE,1050.0,Home Tools,1200.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75165-5-sht-103653320/?c=710000000,103653320,00000020519,DENZEL шлифовальный лист 75165 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,623.0,GMARKET KZ,665.0,Q-SAIMAN,750.0,AVTO-PARADISE,1050.0,Торговый дом ТИЫН,2000.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75187-5-sht-103624692/?c=710000000,103624692,00000020541,DENZEL шлифовальный лист 75187 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,600.0,GMARKET KZ,640.0,Home Tools,1100.0,AVTO-PARADISE,1100.0,Торговый дом ТИЫН,2000.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75167-5-sht-103653323/?c=710000000,103653323,00000020521,DENZEL шлифовальный лист 75167 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,680.0,GMARKET KZ,726.0,Q-SAIMAN,800.0,AVTO-PARADISE,1200.0,Торговый дом ТИЫН,2000.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75189-5-sht-103624427/?c=710000000,103624427,00000020543,DENZEL шлифовальный лист 75189 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,599.0,GMARKET KZ,639.0,Q-SAIMAN,756.0,Home Tools,1100.0,AVTO-PARADISE,1100.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75169-5-sht-103653378/?c=710000000,103653378,00000020523,DENZEL шлифовальный лист 75169 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,617.0,GMARKET KZ,659.0,AVTO-PARADISE,1050.0,Торговый дом ТИЫН,2000.0,Qural-Saiman,2365.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75191-5-sht-103623978/?c=710000000,103623978,00000020545,DENZEL шлифовальный лист 75191 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,618.0,GMARKET KZ,660.0,Home Tools,1000.0,AVTO-PARADISE,1050.0,Торговый дом ТИЫН,2000.0
https://kaspi.kz/shop/p/nasos-pogruzhnoi-denzel-dwc-4-140-100052271/?c=710000000,100052271,00000014498,Насос погружной DENZEL DWC-4-140,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,96450.0,Ozturk,107600.0,МИР-инструментов,116880.0,ХОЗЯИН,116880.0,Qural-Saiman,116880.0
https://kaspi.kz/shop/p/nasos-pogruzhnoi-denzel-dwc-4-80-27700801/?c=710000000,27700801,00000014497,Насос погружной DENZEL DWC-4-80,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,68968.0,All Stroy,74910.0,Q-SAIMAN,74910.0,МИР-инструментов,81380.0,МИР ИНСТРУМEНТА,81380.0
https://kaspi.kz/shop/p/denzel-41102-2000-sht-103624598/?c=710000000,103624598,00000015565,DENZEL 41102 2000 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,702.0,ХОЗЯИН,733.0,GMARKET KZ,782.0,Сеть магазинов TSSP,900.0,Qural-Saiman,1043.0
https://kaspi.kz/shop/p/denzel-41100-2000-sht-103623960/?c=710000000,103623960,00000015563,DENZEL 41100 2000 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Торговый дом ТИЫН,2000.0,Qural-Saiman,2358.0,,,,,,
https://kaspi.kz/shop/p/denzel-41101-1000-sht-103624424/?c=710000000,103624424,00000015564,DENZEL 41101 1000 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,576.0,GMARKET KZ,615.0,Строймаркет ALTOR,666.0,Торговый дом ТИЫН,2000.0,Qural-Saiman,2434.0
https://kaspi.kz/shop/p/denzel-mehanicheskii-40214-109386662/?c=710000000,109386662,УТ-00001737,DENZEL механический 40214,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,9598.0,Qural-Saiman,10256.0,All Stroy,10890.0,Торговый дом ТИЫН,10955.0,GMARKET KZ,15357.0
https://kaspi.kz/shop/p/denzel-mehanicheskii-40215-108546546/?c=710000000,108546546,УТ-00001738,DENZEL механический 40215,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,10753.0,Qural-Saiman,11240.0,Торговый дом ТИЫН,12275.0,Проф Инструмент,13000.0,GMARKET KZ,17205.0
https://kaspi.kz/shop/p/denzel-f-obraznaja-20472-107630834/?c=710000000,107630834,УТ-00001686,Denzel F-образная 20472,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,7536.0,GMARKET KZ,8039.0,Qural-Saiman,8261.0,Проф Инструмент,8300.0,Торговый дом ТИЫН,8600.0
https://kaspi.kz/shop/p/denzel-f-obraznaja-20471-107630715/?c=710000000,107630715,УТ-00001685,DENZEL F-образная 20471,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,5885.0,GMARKET KZ,6278.0,Qural-Saiman,7110.0,Торговый дом ТИЫН,7110.0,Сеть магазинов TSSP,7245.0
https://kaspi.kz/shop/p/denzel-f-obraznaja-20477-107630794/?c=710000000,107630794,УТ-00001687,Denzel F-образная 20477,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,6906.0,GMARKET KZ,7367.0,Qural-Saiman,7976.0,Торговый дом ТИЫН,7976.0,Сеть магазинов TSSP,8500.0
https://kaspi.kz/shop/p/denzel-f-obraznaja-20478-107630805/?c=710000000,107630805,УТ-00001688,Denzel F-образная 20478,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,7666.0,GMARKET KZ,8178.0,Qural-Saiman,8622.0,Сеть магазинов TSSP,9440.0,,
https://kaspi.kz/shop/p/denzel-f-obraznaja-f-clamp-20466-107629256/?c=710000000,107629256,УТ-00001682,DENZEL F-образная F-CLAMP 20466,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,3836.0,Qural-Saiman,3950.0,GMARKET KZ,4092.0,Проф Инструмент,4100.0,Сеть магазинов TSSP,4725.0
https://kaspi.kz/shop/p/denzel-f-obraznaja-20467-107630840/?c=710000000,107630840,УТ-00001683,Denzel F-образная 20467,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Qural-Saiman,4067.0,ХОЗЯИН,4228.0,GMARKET KZ,4510.0,Проф Инструмент,4600.0,Торговый дом ТИЫН,4825.0
https://kaspi.kz/shop/p/denzel-tel-fer-do-1-t-52016-100867680/?c=710000000,100867680,00000014615,"DENZEL тельфер до 1 т, 52016",Denzel,Мир инструмента-Алматы в г. Караганда ТОО,All Stroy,122300.0,Qural-Saiman,132850.0,Проф Инструмент,132850.0,,,,
https://kaspi.kz/shop/p/denzel-tel-fer-do-1-2-t-52018-1-2-t-100951746/?c=710000000,100951746,00000014616,"DENZEL тельфер до 1.2 т, 52018 1.2 т",Denzel,Мир инструмента-Алматы в г. Караганда ТОО,All Stroy,128420.0,МИР-инструментов,139500.0,ХОЗЯИН,139500.0,GMARKET KZ,139500.0,Ozturk,139500.0
https://kaspi.kz/shop/p/denzel-tel-fer-do-0-5-t-tf-500-52012-100951604/?c=710000000,100951604,00000014613,"DENZEL тельфер до 0.5 т, TF-500 52012",Denzel,Мир инструмента-Алматы в г. Караганда ТОО,All Stroy,61160.0,Qural-Saiman,66430.0,Проф Инструмент,66430.0,12 Месяцев Астана,113680.0,,
https://kaspi.kz/shop/p/denzel-elektricheskaja-sfh-5000-4-5-kvt-104109487/?c=710000000,104109487,00000063929,DENZEL электрическая SFH-5000 4.5 кВт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,МИР-инструментов,32790.0,GMARKET KZ,32790.0,Qural-Saiman,32790.0,Торговый дом ТИЫН,32790.0,AVTO-PARADISE,32790.0
https://kaspi.kz/shop/p/denzel-dhc-5-400-96428-100016785/?c=710000000,100016785,00000014419,DENZEL DHC 5-400 96428,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Ozturk,33390.0,Строймаркет ALTOR,33979.0,BOKENTAU COMPANY,35000.0,Папа-Карло,36268.0,Kiturami Казахстан,36270.0
https://kaspi.kz/shop/p/teploventiljator-denzel-dtfc-700-chernyi-zheltyi-108485954/?c=710000000,108485954,УТ-00001958,тепловентилятор DENZEL DTFC-700 черный-желтый,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Папа-Карло,8780.0,Мир инструментов,8788.0,STROYMANIA,8790.0,All Stroy,8790.0,Алтын Орда Строймаркет,8790.0
https://kaspi.kz/shop/p/teploventiljator-denzel-dtfc-1200-denzel-96418-chernyi-106112209/?c=710000000,106112209,УТ-00001959,Тепловентилятор DENZEL DTFC-1200 Denzel 96418 черный,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,14848.0,Папа-Карло,18280.0,МИР-инструментов,18280.0,ХОЗЯИН,18280.0,titool_makita,18280.0
https://kaspi.kz/shop/p/teploventiljator-denzel-dtfc-2000-denzel-96419-chernyi-106112219/?c=710000000,106112219,УТ-00001960,Тепловентилятор DENZEL DTFC-2000 Denzel 96419 черный,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,22282.0,Папа-Карло,26278.0,STROYMANIA,26280.0,Ozturk,26290.0,МИР-инструментов,28550.0
https://kaspi.kz/shop/p/denzel-transportirovochnyi-komplekt-1-sht-94625--105027273/?c=710000000,105027273,00000063903,DENZEL транспортировочный комплект 1 шт (94625),Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,11629.0,Qural-Saiman,13689.0,,,,,,
https://kaspi.kz/shop/p/denzel-transportirovochnyi-komplekt-1-sht-946725-105061465/?c=710000000,105061465,00000014040,DENZEL транспортировочный комплект 1 шт 946725,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,15888.0,Qural-Saiman,27582.0,,,,,,
https://kaspi.kz/shop/p/denzel-dt-43-27600355/?c=710000000,27600355,00000014202,Denzel DT 43,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,All Stroy,43740.0,СТРОЙБАТ Павлодар,48000.0,ХОЗЯИН,51640.0,Qural-Saiman,51640.0,Торговый дом ТИЫН,51640.0
https://kaspi.kz/shop/p/denzel-dgt-250-27600372/?c=710000000,27600372,00000014206,Denzel DGT 250,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,МИР-инструментов,49800.0,Qural-Saiman,57220.0,Торговый дом ТИЫН,57220.0,,,,
https://kaspi.kz/shop/p/denzel-dgt-330-27600373/?c=710000000,27600373,00000014207,Denzel DGT 330,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,МИР-инструментов,57820.0,ХОЗЯИН,57820.0,Qural-Saiman,57820.0,Торговый дом ТИЫН,57820.0,,
https://kaspi.kz/shop/p/denzel-dgt-330s-27600359/?c=710000000,27600359,00000014208,Denzel DGT 330S,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,МИР-инструментов,58430.0,ХОЗЯИН,58430.0,Qural-Saiman,58430.0,Торговый дом ТИЫН,58430.0,,
https://kaspi.kz/shop/p/denzel-dgt-430s-27600374/?c=710000000,27600374,00000014210,Denzel DGT 430S,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,51920.0,Qural-Saiman,51920.0,,,,,,
https://kaspi.kz/shop/p/denzel-dr-33-96271-104055545/?c=710000000,104055545,00000063918,DENZEL DR-33 96271,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,МИР-инструментов,46060.0,ХОЗЯИН,46060.0,Qural-Saiman,46060.0,Торговый дом ТИЫН,46060.0,TaranTool,46061.0
https://kaspi.kz/shop/p/denzel-dt-25-27600349/?c=710000000,27600349,00000014199,Denzel DT 25,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,МИР-инструментов,46050.0,ХОЗЯИН,50370.0,Qural-Saiman,50370.0,Торговый дом ТИЫН,50370.0,TaranTool,50370.0
https://kaspi.kz/shop/p/denzel-dt-33-27600352/?c=710000000,27600352,00000014200,Denzel DT 33,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,МИР-инструментов,46350.0,ХОЗЯИН,50700.0,Qural-Saiman,50700.0,Торговый дом ТИЫН,50700.0,TaranTool,50700.0
https://kaspi.kz/shop/p/denzel-dt-33s-27600368/?c=710000000,27600368,00000014201,Denzel DT 33S,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,42513.0,All Stroy,46640.0,Ozturk,50150.0,Сеть магазинов TSSP,51020.0,ХОЗЯИН,51020.0
https://kaspi.kz/shop/p/denzel-dt-43s-27600350/?c=710000000,27600350,00000014203,Denzel DT 43S,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,All Stroy,47230.0,ХОЗЯИН,51670.0,Qural-Saiman,51670.0,Торговый дом ТИЫН,51670.0,,
https://kaspi.kz/shop/p/denzel-dt-52-27600351/?c=710000000,27600351,00000014204,Denzel DT 52,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,МИР-инструментов,47530.0,Сеть магазинов TSSP,51990.0,ХОЗЯИН,51990.0,Qural-Saiman,51990.0,Торговый дом ТИЫН,51990.0
https://kaspi.kz/shop/p/denzel-47307-dtl-33-96261-101912552/?c=710000000,101912552,00000063910,Denzel 47307 DTL-33 96261,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,СТРОЙБАТ Павлодар,47000.0,МИР-инструментов,49820.0,ХОЗЯИН,49820.0,Qural-Saiman,49820.0,Торговый дом ТИЫН,49820.0
https://kaspi.kz/shop/p/denzel-47308-dtl-33s-96262-101912572/?c=710000000,101912572,00000063911,Denzel 47308 DTL-33S 96262,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,МИР-инструментов,50140.0,ХОЗЯИН,50140.0,Qural-Saiman,50140.0,Торговый дом ТИЫН,50140.0,,
https://kaspi.kz/shop/p/denzel-dtl-37-4t-96267-102038572/?c=710000000,102038572,00000063916,DENZEL DTL-37-4T 96267,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,AVTO-PARADISE,66700.0,ХОЗЯИН,72380.0,Qural-Saiman,72380.0,,,,
https://kaspi.kz/shop/p/denzel-47310-dtl-43s-96264-101912593/?c=710000000,101912593,00000063913,Denzel 47310 DTL-43S 96264,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,AVTO-PARADISE,51420.0,МИР-инструментов,52280.0,ХОЗЯИН,52280.0,Qural-Saiman,52280.0,Торговый дом ТИЫН,52280.0
https://kaspi.kz/shop/p/denzel-ugol-nik-400-mm-32398--103508066/?c=710000000,103508066,00000063789,DENZEL угольник 400 мм (32398),Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,7203.0,TaranTool,7722.0,Qural-Saiman,9080.0,Торговый дом ТИЫН,9080.0,,
https://kaspi.kz/shop/p/denzel-udarnyi-iw1500sp-104354739/?c=710000000,104354739,00000063803,DENZEL ударный IW1500SP,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,МИР-инструментов,61890.0,ХОЗЯИН,61890.0,Qural-Saiman,61890.0,Крепыж,75400.0,,
https://kaspi.kz/shop/p/denzel-udarnyi-iws550-104354669/?c=710000000,104354669,00000063800,DENZEL ударный IWS550,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,32961.0,Крепыж,35340.0,All Stroy,35340.0,МИР-инструментов,38390.0,ХОЗЯИН,38390.0
https://kaspi.kz/shop/p/denzel-33684-120-sm-100856554/?c=710000000,100856554,00000015330,DENZEL 33684 120 см,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Qural-Saiman,13847.0,,,,,,,,
https://kaspi.kz/shop/p/denzel-33685-150-sm-100856578/?c=710000000,100856578,00000015331,DENZEL 33685 150 см,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Qural-Saiman,17153.0,,,,,,,,
https://kaspi.kz/shop/p/denzel-lineinyi-lx3-35070-43900031/?c=710000000,43900031,00000014601,DENZEL линейный LX3 35070,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Папа-Карло,29169.0,ЭЛЕКТРО,29170.0,МегаВАТТ,29170.0,МИР-инструментов,31690.0,ХОЗЯИН,31690.0
https://kaspi.kz/shop/p/denzel-puzyr-kovyi-34920-103517034/?c=710000000,103517034,00000063790,DENZEL пузырьковый 34920,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,GMARKET KZ,11939.0,TaranTool,11999.0,Торговый дом ТИЫН,12775.0,Комфорт,12990.0,Qural-Saiman,14816.0
https://kaspi.kz/shop/p/denzel-litoi-34935-103509511/?c=710000000,103509511,00000063791,DENZEL литой 34935,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,GMARKET KZ,12204.0,TaranTool,12265.0,Торговый дом ТИЫН,13060.0,Qural-Saiman,15616.0,,
