Ссылки;Код каспи;Код 1C;Наименование;Бренд;Поставщик
https://kaspi.kz/shop/p/bosch-shurup-3-9h35-mm-1000-sht--100774328/?c=710000000;100774328;00000035085;Bosch шуруп (3.9х35 мм), 1000 шт.;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shlifoval-naja-schetka-2608622098-70-mm-1-sht-112588249/?c=710000000;112588249;00000038352;Bosch шлифовальная щетка 2608622098 70 мм, 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/meshok-pylesbornik-dlja-pylesosa-robert-bosch-odnorazovyi-2607432043-10-sht-104074624/?c=710000000;104074624;00000034953;Мешок-пылесборник для пылесоса Robert BOSCH одноразовый 2607432043 10 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-nozh-f016800332-1-sht-105632451/?c=710000000;105632451;00000039862;Bosch нож F016800332 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/lenta-shurupov-bosch-s-f-3-9x30-2608000551-100774373/?c=710000000;100774373;00000035087;Лента шурупов Bosch S-F 3,9x30 2608000551;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-tarelka-opornaja-dlja-ushm-2608601724-1-sht-112622748/?c=710000000;112622748;00000033269;Bosch тарелка опорная для УШМ, 2608601724 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2609256729-2-sht-110245920/?c=710000000;110245920;00000039517;Bosch 2609256729 2 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-tarelka-opornaja-dlja-ushm-2608601569-103931721/?c=710000000;103931721;00000038525;Bosch тарелка опорная для УШМ 2608601569;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-po-metallu-2608603161-180x22-2-mm-109188925/?c=710000000;109188925;00000035247;Bosch по металлу 2608603161 180x22.2 мм;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shlifoval-nyi-abrazivnyi-disk-2608621006-125x125-mm-50-sht-102517996/?c=710000000;102517996;00000037974;Bosch шлифовальный абразивный диск 2608621006 125x125 мм 50 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-pazovaja-2608628385-12-mm-1-sht-102352361/?c=710000000;102352361;00000036898;Bosch пазовая 2608628385 12 мм 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608667446-5-sht-105054573/?c=710000000;105054573;00000034773;Bosch 2608667446 5 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-bur-2608586802-sds-max-40h400h520-mm-1-sht-100880771/?c=710000000;100880771;00000034523;Bosch бур 2608586802 (SDS-max, 40х400х520 мм) 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608630558-3-sht-112622923/?c=710000000;112622923;00000034632;Bosch 2608630558 3 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-best-for-ceramic-2608602537-200x25-4-100255208/?c=710000000;100255208;00000033590;Bosch Best for Ceramic 2608602537 200x25.4;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-1600a019cg-chernyi-100674873/?c=710000000;100674873;00000032453;Bosch 1600A019CG черный;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifoval-nyi-krug-bosch-2608621145-125-mm-5-sht-102518891/?c=710000000;102518891;00000038543;Шлифовальный круг Bosch 2608621145 125 мм 5 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-bur-2608578687-sds-max-18h400h540-mm-5-sht-100875935/?c=710000000;100875935;00000039465;Bosch бур 2608578687 (SDS-max, 18х400х540 мм) 5 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifoval-nyi-krug-bosch-2608605487-180-mm-1-sht-103523795/?c=710000000;103523795;00000037911;Шлифовальный круг Bosch 2608605487 180 мм 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-po-betonu-po-metallu-2608586796-35-mm-1-sht--112639132/?c=710000000;112639132;00000034517;Bosch по бетону, по металлу 2608586796 35 мм, 1 шт.;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608661643-1-sht-112621203/?c=710000000;112621203;00000035150;Bosch 2608661643 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-gsh-11-e-professional-48700027/?c=710000000;48700027;00000032644;Bosch GSH 11 E Professional;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifoval-nyi-krug-bosch-2608607344-180-mm-1-sht-105613351/?c=710000000;105613351;00000037726;Шлифовальный круг Bosch 2608607344 180 мм 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/tarelka-dlja-ushm-bosch-2608601051-150-mm-1-sht-103672523/?c=710000000;103672523;00000037415;Тарелка для УШМ Bosch 2608601051 150 мм 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-standard-for-universal-turbo-2608602394-125h22-23-100193108/?c=710000000;100193108;00000032287;BOSCH Standard for Universal Turbo 2608602394 125х22.23;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifoval-nyi-krug-bosch-2608608264-115-mm-1-sht-112622969/?c=710000000;112622969;00000037765;Шлифовальный круг Bosch 2608608264 115 мм 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/nabor-universal-nyi-4-v-1-bosch-2609256979-101001840/?c=710000000;101001840;00000032156;Набор универсальный 4 в 1 Bosch 2609256979;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shlifoval-nyi-abrazivnyi-disk-2608621735-150x150-mm-50-sht-102518010/?c=710000000;102518010;00000037399;Bosch шлифовальный абразивный диск 2608621735 150x150 мм 50 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-bur-2608836640-sds-plus-20h250h300-mm-1-sht-110402050/?c=710000000;110402050;00000039196;Bosch бур 2608836640 (SDS-plus, 20х250х300 мм) 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifoval-nyi-krug-bosch-1609200287-50-mm-1-sht-112561973/?c=710000000;112561973;00000037348;Шлифовальный круг Bosch 1609200287 50 мм 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shlifoval-nyi-abrazivnyi-disk-2608607827-125x125-mm-50-sht-102518847/?c=710000000;102518847;00000037813;Bosch шлифовальный абразивный диск 2608607827 125x125 мм 50 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/nabor-universal-nyi-41-v-1-bosch-v-line-41-22700323/?c=710000000;22700323;00000032588;Набор универсальный 41 в 1 Bosch V-Line-41;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/fil-tr-bosch-2609256f35-104139938/?c=710000000;104139938;00000039619;Фильтр Bosch 2609256F35;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-lepestkovyi-disk-standard-or-metal-2608603656-125x22-2-mm-1-sht-105138901/?c=710000000;105138901;00000038244;Bosch лепестковый диск Standard or Metal 2608603656 125x22.2 мм 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-drel--shurupovert-gsr-12v-30-06019g9002-100132295/?c=710000000;100132295;00000032955;Bosch дрель-шуруповерт GSR 12V-30 06019G9002;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608580752-1-sht-109847785/?c=710000000;109847785;00000033541;Bosch 2608580752 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/robert-bosch-f016800309-103797301/?c=710000000;103797301;00000039875;Robert BOSCH F016800309;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-almaznyi-2608602642-125x22-23-mm-105558897/?c=710000000;105558897;00000033596;Bosch алмазный 2608602642 125x22.23 мм;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608580743-1-sht-109847782/?c=710000000;109847782;00000033532;Bosch 2608580743 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/vodoulavlivajuschee-kol-tso-bosch-200-mm-dlja-gcr180-2608550620-109607761/?c=710000000;109607761;00000033457;Водоулавливающее кольцо Bosch 200 мм для GCR180 2608550620;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-tortsevaja-golovka-1-2-1608552012-1-sht-112652793/?c=710000000;112652793;00000034059;Bosch торцевая головка 1/2 1608552012 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifoval-nyi-krug-bosch-2608619206-115-mm-1-sht-103501914/?c=710000000;103501914;00000033178;Шлифовальный круг Bosch 2608619206 115 мм 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-sds-plus-5x-10x250x310-mm-102510179/?c=710000000;102510179;00000035589;Bosch SDS plus-5X 10x250x310 мм;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-tortsevaja-golovka-udarnaja-1-2-2608522308-1-sht-112652578/?c=710000000;112652578;00000038425;Bosch торцевая головка ударная 1/2 2608522308 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-drel-gsb-24-2-12301628/?c=710000000;12301628;00000032884;Bosch дрель GSB 24-2;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-bur-2608833828-sds-plus-16h300h360-mm-1-sht-100874819/?c=710000000;100874819;00000035616;Bosch бур 2608833828 (SDS-plus, 16х300х360 мм) 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifoval-nyi-krug-bosch-2608607834-150-mm-50-sht-105748669/?c=710000000;105748669;00000037820;Шлифовальный круг Bosch 2608607834 150 мм 50 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-abrazivnyi-2608600394-125-mmx2-5-mm-105121531/?c=710000000;105121531;00000035282;Bosch абразивный 2608600394 125 ммx2.5 мм;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-sds-plus-5x-8x250x310-mm-102510419/?c=710000000;102510419;00000035580;Bosch SDS plus-5X 8x250x310 мм;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-tarelka-opornaja-dlja-ushm-2608601062-1-sht-112622991/?c=710000000;112622991;00000037419;Bosch тарелка опорная для УШМ, 2608601062 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-tortsevaja-golovka-udarnaja-1-2-2608522303-1-sht-112652533/?c=710000000;112652533;00000038420;Bosch торцевая головка ударная 1/2 2608522303 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608600543-355x25-4-100879532/?c=710000000;100879532;00000035295;Bosch 2608600543 355x25.4;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608621595-1-sht-103489282/?c=710000000;103489282;00000039212;Bosch 2608621595 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-tortsevaja-golovka-1-1608557058-1-sht-112606954/?c=710000000;112606954;00000034080;Bosch торцевая головка 1 1608557058 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/lenta-shurupov-bosch-3-9x35-mm-2608000554-100774381/?c=710000000;100774381;00000035090;Лента шурупов Bosch 3,9x35 мм 2608000554;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-bur-2608578632-sds-max-22h400h520-mm-1-sht-100878133/?c=710000000;100878133;00000039440;Bosch бур 2608578632 (SDS-max, 22х400х520 мм) 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-t-111-s-2608630808-3-sht-112599461/?c=710000000;112599461;00000034638;Bosch T 111 С 2608630808 3 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-tortsevaja-golovka-1-2-1608552015-1-sht-112652765/?c=710000000;112652765;00000034061;Bosch торцевая головка 1/2 1608552015 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-eco-universal-turbo-2608615037-125x22-23-100255671/?c=710000000;100255671;00000038469;BOSCH ECO Universal Turbo 2608615037 125x22.23;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608602201-115x22-23-100255623/?c=710000000;100255623;00000032293;Bosch 2608602201 115x22.23;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608577169-7x109-mm-103680551/?c=710000000;103680551;00000038976;Bosch 2608577169 7x109 мм;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifoval-nyi-krug-bosch-2608621181-225-mm-25-sht-112606935/?c=710000000;112606935;00000038579;Шлифовальный круг Bosch 2608621181 225 мм 25 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-tortsevaja-golovka-3-4-1608556005-1-sht-112652806/?c=710000000;112652806;00000034068;Bosch торцевая головка 3/4 1608556005 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-axt-25-d-30700016/?c=710000000;30700016;00000039899;Bosch AXT 25 D;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-bur-2608579123-sds-plus-8h100h160-mm-10-sht-105610108/?c=710000000;105610108;00000035509;Bosch бур 2608579123 (SDS-plus, 8х100х160 мм) 10 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/robert-bosch-2608634233-5-sht-104972108/?c=710000000;104972108;00000034686;Robert BOSCH 2608634233 5 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-multi-material-2608640453-305h30-mm-100135621/?c=710000000;100135621;00000032752;Bosch Multi Material 2608640453 305х30 мм;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-skoby-dlja-steplera-2608200705-5000-sht-112623133/?c=710000000;112623133;00000035063;Bosch скобы для степлера 2608200705 5000 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-mehanicheskii-nt8-0603038000-102071671/?c=710000000;102071671;00000034966;Bosch механический НТ8 0603038000;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-standard-2608584110-35-mm-102495385/?c=710000000;102495385;00000033954;Bosch Standard 2608584110 35 мм;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-gna-3-5-professional-0601533103-101576666/?c=710000000;101576666;00000033086;Bosch GNA 3,5 Professional 0601533103;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-tortsevaja-golovka-1-2-1608555053-1-sht-112652661/?c=710000000;112652661;00000034065;Bosch торцевая головка 1/2 1608555053 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/nabor-universal-nyi-5-v-1-bosch-2608579121-100846725/?c=710000000;100846725;00000032560;Набор универсальный 5 в 1 Bosch 2608579121;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifoval-nyi-krug-bosch-2608619212-125-mm-1-sht-103501929/?c=710000000;103501929;00000033184;Шлифовальный круг Bosch 2608619212 125 мм 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-optiline-wood-2608640616-190h30-mm-100253369/?c=710000000;100253369;00000032753;Bosch Optiline Wood 2608640616 190х30 мм;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-t144d-2608630560-3-sht-109742862/?c=710000000;109742862;00000034634;Bosch T144D 2608630560 3 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shlifoval-naja-schetka-2608620733-0-5-mm-1-sht-103501953/?c=710000000;103501953;00000033172;Bosch шлифовальная щетка 2608620733 0.5 мм 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-tortsevaja-golovka-1-2-1608555024-1-sht-112652772/?c=710000000;112652772;00000034064;Bosch торцевая головка 1/2 1608555024 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608658035-200-sht-112639116/?c=710000000;112639116;00000035498;Bosch 2608658035 200 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shlifoval-nyi-abrazivnyi-disk-2608621743-125x125-mm-50-sht-102517989/?c=710000000;102517989;00000037407;Bosch шлифовальный абразивный диск 2608621743 125x125 мм 50 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-shlifoval-nyi-list-p120-164h164-mm-50-sht-112563196/?c=710000000;112563196;00000037398;Bosch шлифовальный лист P120 (164х164 мм), 50 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-bur-2608576116-sds-plus-6h50h115-mm-1-sht-103524428/?c=710000000;103524428;00000038791;Bosch бур 2608576116 (SDS-plus, 6х50х115 мм) 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-t-144-dp-2608633a39-25-sht-109794503/?c=710000000;109794503;00000034682;Bosch T 144 DP 2608633A39 25 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-almaznyi-stf-stone-2608602600-180x22-2-mm-103563598/?c=710000000;103563598;00000033614;Bosch алмазный Stf Stone 2608602600 180x22.2 мм;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608631013-5-sht-109863084/?c=710000000;109863084;00000034644;Bosch 2608631013 5 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-arm-34-f016800370-101889465/?c=710000000;101889465;00000032635;Bosch ARM 34 F016800370;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifoval-nyi-krug-bosch-2608607640-125-mm-1-sht-112588245/?c=710000000;112588245;00000037763;Шлифовальный круг Bosch 2608607640 125 мм 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-kombinirovannyi-valik-2615041432-13-mm-6-sht-105968319/?c=710000000;105968319;00000040021;Bosch комбинированный валик 2615041432 13 мм 6 шт;Dremel;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608580727-1-sht-109925046/?c=710000000;109925046;00000033516;Bosch 2608580727 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-bachok-1600a001gg-1-sht-107391318/?c=710000000;107391318;00000032454;Bosch бачок 1600A001GG 1 шт;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/bosch-2608603232-125x22-23x1-6x7-100178696/?c=710000000;100178696;00000033648;Bosch 2608603232 125x22.23x1.6x7;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifmashina-poliroval-naja-bosch-gpo-950-06013a2020-100080332/?c=710000000;100080332;00000032758;Шлифмашина полировальная Bosch GPO 950 06013A2020;Bosch;Роберт Бош ТОО
https://kaspi.kz/shop/p/shlifoval-nyi-krug-bosch-1608600239-110-mm-1-sht-103706018/?c=710000000;103706018;00000036778;Шлифовальный круг Bosch 1608600239 110 мм 1 шт;Bosch;Роберт Бош ТОО
